Description,Scientific Name,Max Score,Total Score,Query Cover,E value,Per. ident,Acc. Len,Accession  
ORF1ab polyprotein [Severe acute respiratory syndrome coronavirus 2],Severe acute respiratory syndrome coronavirus 2,5463,5463,100%,0.0,100.00,7096,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/QQO76746.1?report=genbank&log$=prottop&blast_rank=87&RID=X39PS6V5013"",""QQO76746.1"")"
ORF1ab polyprotein [Severe acute respiratory syndrome coronavirus 2],Severe acute respiratory syndrome coronavirus 2,5463,5463,100%,0.0,100.00,7096,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/USL48850.1?report=genbank&log$=prottop&blast_rank=88&RID=X39PS6V5013"",""USL48850.1"")"
ORF1ab polyprotein [Severe acute respiratory syndrome coronavirus 2],Severe acute respiratory syndrome coronavirus 2,5463,5463,100%,0.0,100.00,7096,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/QLC94854.1?report=genbank&log$=prottop&blast_rank=89&RID=X39PS6V5013"",""QLC94854.1"")"
ORF1ab polyprotein [Severe acute respiratory syndrome coronavirus 2],Severe acute respiratory syndrome coronavirus 2,5463,5463,100%,0.0,100.00,7096,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/QOU88224.1?report=genbank&log$=prottop&blast_rank=90&RID=X39PS6V5013"",""QOU88224.1"")"
ORF1ab polyprotein [Severe acute respiratory syndrome coronavirus 2],Severe acute respiratory syndrome coronavirus 2,5463,5463,100%,0.0,100.00,7096,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/UCN23810.1?report=genbank&log$=prottop&blast_rank=91&RID=X39PS6V5013"",""UCN23810.1"")"
ORF1ab polyprotein [Severe acute respiratory syndrome coronavirus 2],Severe acute respiratory syndrome coronavirus 2,5463,5463,100%,0.0,100.00,7096,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/QLC93810.1?report=genbank&log$=prottop&blast_rank=92&RID=X39PS6V5013"",""QLC93810.1"")"
ORF1ab polyprotein [Severe acute respiratory syndrome coronavirus 2],Severe acute respiratory syndrome coronavirus 2,5463,5463,100%,0.0,100.00,7096,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/QQH16024.1?report=genbank&log$=prottop&blast_rank=93&RID=X39PS6V5013"",""QQH16024.1"")"
ORF1ab polyprotein [Severe acute respiratory syndrome coronavirus 2],Severe acute respiratory syndrome coronavirus 2,5463,5463,100%,0.0,100.00,7096,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/UZC45682.1?report=genbank&log$=prottop&blast_rank=94&RID=X39PS6V5013"",""UZC45682.1"")"
ORF1ab polyprotein [Severe acute respiratory syndrome coronavirus 2],Severe acute respiratory syndrome coronavirus 2,5463,5463,100%,0.0,100.00,7093,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/QTW98484.1?report=genbank&log$=prottop&blast_rank=95&RID=X39PS6V5013"",""QTW98484.1"")"
ORF1ab polyprotein [Severe acute respiratory syndrome coronavirus 2],Severe acute respiratory syndrome coronavirus 2,5463,5463,100%,0.0,100.00,7093,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/QVO23218.1?report=genbank&log$=prottop&blast_rank=96&RID=X39PS6V5013"",""QVO23218.1"")"
ORF1ab polyprotein [Severe acute respiratory syndrome coronavirus 2],Severe acute respiratory syndrome coronavirus 2,5463,5463,100%,0.0,100.00,7096,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/QPB18038.1?report=genbank&log$=prottop&blast_rank=97&RID=X39PS6V5013"",""QPB18038.1"")"
ORF1ab polyprotein [Severe acute respiratory syndrome coronavirus 2],Severe acute respiratory syndrome coronavirus 2,5463,5463,100%,0.0,100.00,7093,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/QUV22078.1?report=genbank&log$=prottop&blast_rank=98&RID=X39PS6V5013"",""QUV22078.1"")"
ORF1ab polyprotein [Severe acute respiratory syndrome coronavirus 2],Severe acute respiratory syndrome coronavirus 2,5463,5463,100%,0.0,100.00,7093,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/QTC10224.1?report=genbank&log$=prottop&blast_rank=99&RID=X39PS6V5013"",""QTC10224.1"")"
ORF1ab polyprotein [Severe acute respiratory syndrome coronavirus 2],Severe acute respiratory syndrome coronavirus 2,5463,5463,100%,0.0,100.00,7096,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/QWJ89783.1?report=genbank&log$=prottop&blast_rank=100&RID=X39PS6V5013"",""QWJ89783.1"")"



		


