Description,Scientific Name,Max Score,Total Score,Query Cover,E value,Per. ident,Acc. Len,Accession  
surface glycoprotein [Severe acute respiratory syndrome coronavirus 2],Severe acute respiratory syndrome coronavirus 2,2635,2635,100%,0.0,99.92,1273,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/QZJ49063.1?report=genbank&log$=prottop&blast_rank=88&RID=X39PS6V5013"",""QZJ49063.1"")"
surface glycoprotein [Severe acute respiratory syndrome coronavirus 2],Severe acute respiratory syndrome coronavirus 2,2635,2635,100%,0.0,99.92,1273,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/QJC19455.1?report=genbank&log$=prottop&blast_rank=89&RID=X39PS6V5013"",""QJC19455.1"")"
surface glycoprotein [Severe acute respiratory syndrome coronavirus 2],Severe acute respiratory syndrome coronavirus 2,2635,2635,100%,0.0,99.92,1273,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XJP38021.1?report=genbank&log$=prottop&blast_rank=90&RID=X39PS6V5013"",""XJP38021.1"")"
surface glycoprotein [Severe acute respiratory syndrome coronavirus 2],Severe acute respiratory syndrome coronavirus 2,2635,2635,100%,0.0,99.92,1273,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/QQP44733.1?report=genbank&log$=prottop&blast_rank=91&RID=X39PS6V5013"",""QQP44733.1"")"
surface glycoprotein [Severe acute respiratory syndrome coronavirus 2],Severe acute respiratory syndrome coronavirus 2,2635,2635,100%,0.0,99.92,1273,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/QWJ89677.1?report=genbank&log$=prottop&blast_rank=92&RID=X39PS6V5013"",""QWJ89677.1"")"
surface glycoprotein [Severe acute respiratory syndrome coronavirus 2],Severe acute respiratory syndrome coronavirus 2,2635,2635,100%,0.0,99.92,1273,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/QKV35819.1?report=genbank&log$=prottop&blast_rank=93&RID=X39PS6V5013"",""QKV35819.1"")"
surface glycoprotein [Severe acute respiratory syndrome coronavirus 2],Severe acute respiratory syndrome coronavirus 2,2635,2635,100%,0.0,99.92,1273,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/QPF48560.1?report=genbank&log$=prottop&blast_rank=94&RID=X39PS6V5013"",""QPF48560.1"")"
surface glycoprotein [Severe acute respiratory syndrome coronavirus 2],Severe acute respiratory syndrome coronavirus 2,2635,2635,100%,0.0,99.92,1273,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/UFV35855.1?report=genbank&log$=prottop&blast_rank=95&RID=X39PS6V5013"",""UFV35855.1"")"
surface glycoprotein [Severe acute respiratory syndrome coronavirus 2],Severe acute respiratory syndrome coronavirus 2,2635,2635,100%,0.0,99.92,1273,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/QIA98583.1?report=genbank&log$=prottop&blast_rank=96&RID=X39PS6V5013"",""QIA98583.1"")"
surface glycoprotein [Severe acute respiratory syndrome coronavirus 2],Severe acute respiratory syndrome coronavirus 2,2635,2635,100%,0.0,99.92,1273,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/UHH97155.1?report=genbank&log$=prottop&blast_rank=97&RID=X39PS6V5013"",""UHH97155.1"")"
surface glycoprotein [Severe acute respiratory syndrome coronavirus 2],Severe acute respiratory syndrome coronavirus 2,2635,2635,100%,0.0,99.92,1273,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/QIS30165.1?report=genbank&log$=prottop&blast_rank=98&RID=X39PS6V5013"",""QIS30165.1"")"
surface glycoprotein [Severe acute respiratory syndrome coronavirus 2],Severe acute respiratory syndrome coronavirus 2,2635,2635,100%,0.0,99.92,1273,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/QLJ53548.1?report=genbank&log$=prottop&blast_rank=99&RID=X39PS6V5013"",""QLJ53548.1"")"
surface glycoprotein [Severe acute respiratory syndrome coronavirus 2],Severe acute respiratory syndrome coronavirus 2,2635,2635,100%,0.0,99.92,1273,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/QWB13469.1?report=genbank&log$=prottop&blast_rank=100&RID=X39PS6V5013"",""QWB13469.1"")"



		


