Description,Scientific Name,Max Score,Total Score,Query Cover,E value,Per. ident,Acc. Len,Accession  
ORF7a protein [Severe acute respiratory syndrome coronavirus 2],Severe acute respiratory syndrome coronavirus 2,247,247,100%,2e-83,99.17,121,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/QTX55786.1?report=genbank&log$=prottop&blast_rank=90&RID=X39PS6V5013"",""QTX55786.1"")"
ORF7a protein [Severe acute respiratory syndrome coronavirus 2],Severe acute respiratory syndrome coronavirus 2,247,247,100%,2e-83,99.17,121,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WCZ47662.1?report=genbank&log$=prottop&blast_rank=91&RID=X39PS6V5013"",""WCZ47662.1"")"
ORF7a protein [Severe acute respiratory syndrome coronavirus 2],Severe acute respiratory syndrome coronavirus 2,247,247,100%,2e-83,99.17,121,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/QLG75826.1?report=genbank&log$=prottop&blast_rank=92&RID=X39PS6V5013"",""QLG75826.1"")"
ORF7a protein [Severe acute respiratory syndrome coronavirus 2],Severe acute respiratory syndrome coronavirus 2,247,247,100%,2e-83,99.17,121,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WKJ13610.1?report=genbank&log$=prottop&blast_rank=93&RID=X39PS6V5013"",""WKJ13610.1"")"
ORF7a protein [Severe acute respiratory syndrome coronavirus 2],Severe acute respiratory syndrome coronavirus 2,247,247,100%,2e-83,99.17,121,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/QQK53302.1?report=genbank&log$=prottop&blast_rank=94&RID=X39PS6V5013"",""QQK53302.1"")"
ORF7a protein [Severe acute respiratory syndrome coronavirus 2],Severe acute respiratory syndrome coronavirus 2,247,247,100%,2e-83,99.17,121,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WJF07807.1?report=genbank&log$=prottop&blast_rank=95&RID=X39PS6V5013"",""WJF07807.1"")"
ORF7a protein [Severe acute respiratory syndrome coronavirus 2],Severe acute respiratory syndrome coronavirus 2,247,247,100%,2e-83,99.17,121,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/UII93554.1?report=genbank&log$=prottop&blast_rank=96&RID=X39PS6V5013"",""UII93554.1"")"
ORF7a protein [Severe acute respiratory syndrome coronavirus 2],Severe acute respiratory syndrome coronavirus 2,247,247,100%,2e-83,99.17,121,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/QOL74010.1?report=genbank&log$=prottop&blast_rank=97&RID=X39PS6V5013"",""QOL74010.1"")"
ORF7a protein [Severe acute respiratory syndrome coronavirus 2],Severe acute respiratory syndrome coronavirus 2,247,247,100%,2e-83,99.17,121,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/QUA92488.1?report=genbank&log$=prottop&blast_rank=98&RID=X39PS6V5013"",""QUA92488.1"")"
ORF7a protein [Severe acute respiratory syndrome coronavirus 2],Severe acute respiratory syndrome coronavirus 2,247,247,100%,2e-83,98.35,121,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XDI71117.1?report=genbank&log$=prottop&blast_rank=99&RID=X39PS6V5013"",""XDI71117.1"")"
ORF7a protein [Severe acute respiratory syndrome coronavirus 2],Severe acute respiratory syndrome coronavirus 2,247,247,100%,2e-83,99.17,121,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/QNO70240.1?report=genbank&log$=prottop&blast_rank=100&RID=X39PS6V5013"",""QNO70240.1"")"



		


